Gene_Locus,Unambiguous Insertion Location?,GeneID,Tn_insertion_position(bp),Gene_Length(bp),PAO1_ortholog,Gene_Name,Gene_Description
PA14_56010,Y,GID475,362,1890,PA4310,pctB,chemotactic transducer PctB
PA14_56030,Y,GID1663,896,1116,PA4311,,hypothetical protein
PA14_56030,Y,GID1663,401,1116,PA4311,,hypothetical protein
PA14_56040,Y,GID2997,226,762,PA4312,,hypothetical protein
PA14_56050,Y,GID2202,403,1002,PA4313,,hypothetical protein
PA14_56060,Y,GID2559,79,852,PA4314,purU,formyltetrahydrofolate deformylase
PA14_56070,Y,GID4859,254,375,PA4315,mvaT,"transcriptional regulator MvaT, P16 subunit"
PA14_56080,Y,GID823,34,1443,PA4316,sbcB,exonuclease I
PA14_56080,Y,GID823,172,1443,PA4316,sbcB,exonuclease I
PA14_56090,Y,GID3324,170,738,PA4317,,hypothetical protein
PA14_56100,Y,GID2961,17,798,PA4318,,hypothetical protein
PA14_56100,Y,GID2961,313,798,PA4318,,hypothetical protein
PA14_56110,Y,GID2187,391,981,PA4319,,hypothetical protein
PA14_56130,Y,GID678,420,1572,PA4320,,hypothetical protein
PA14_56130,Y,GID678,760,1572,PA4320,,hypothetical protein
PA14_56140,Y,GID1311,593,1278,PA4321,,hypothetical protein
PA14_56160,Y,GID2163,739,1008,PA4322,,hypothetical protein
PA14_56160,Y,GID2163,238,1008,PA4322,,hypothetical protein
PA14_56170,Y,GID1143,109,1332,PA4323,,hypothetical protein
PA14_56180,Y,GID4860,19,360,PA4324,,hypothetical protein
PA14_56190,Y,GID4660,151,423,PA4325,,hypothetical protein
PA14_56200,Y,GID4838,250,384,PA4326,,lipoprotein
PA14_56210,Y,GID3030,50,807,PA4327,,hypothetical protein
PA14_56220,Y,GID2386,580,915,PA4328,,hypothetical protein
PA14_56240,Y,GID915,1105,1452,PA4329,pykA,pyruvate kinase
PA14_56240,Y,GID915,1208,1452,PA4329,pykA,pyruvate kinase
PA14_56260,Y,GID2292,407,927,PA4331,,hypothetical protein
PA14_56280,Y,GID5453,335,1128,,,hypothetical protein
PA14_56300,Y,GID733,107,1524,PA4333,,fumarase
PA14_56300,Y,GID733,1118,1524,PA4333,,fumarase
PA14_56300,Y,GID733,107,1524,PA4333,,fumarase
PA14_56340,Y,GID1436,829,1257,PA4334,mntH1,manganese transport protein MntH
PA14_56340,Y,GID1436,250,1257,PA4334,mntH1,manganese transport protein MntH
PA14_56360,Y,GID5153,13,309,PA4335,,hypothetical protein
PA14_56370,Y,GID3893,41,585,PA4336,,hypothetical protein
PA14_56380,Y,GID3770,146,612,PA4337,,hypothetical protein
PA14_56390,Y,GID1228,68,1281,PA4338,,hypothetical protein
PA14_56390,Y,GID1228,881,1281,PA4338,,hypothetical protein
PA14_56410,Y,GID1728,681,1080,PA4339,,phospholipase
PA14_56430,Y,GID3129,510,771,PA4341,,transcriptional regulator
PA14_56450,Y,GID760,92,1485,PA4342,,amidase
PA14_56450,Y,GID760,1358,1485,PA4342,,amidase
PA14_56470,Y,GID1216,21,1320,PA4343,,MFS transporter
PA14_56470,Y,GID1216,1114,1320,PA4343,,MFS transporter
PA14_56470,Y,GID1216,145,1320,PA4343,,MFS transporter
PA14_56480,Y,GID1410,1025,1221,PA4344,,hydrolase
PA14_56510,Y,GID3987,11,591,PA4345,,hypothetical protein
PA14_56520,Y,GID4944,181,336,PA4346,,hypothetical protein
PA14_56520,Y,GID4944,181,336,PA4346,,hypothetical protein
PA14_56530,Y,GID1527,239,1155,PA4347,,hypothetical protein
PA14_56540,Y,GID2890,155,786,PA4348,,hypothetical protein
PA14_56560,Y,GID3081,521,756,PA4350,,hypothetical protein
PA14_56570,Y,GID3109,649,777,PA4351,,acyltransferase
PA14_56590,Y,GID2870,362,861,PA4352,,hypothetical protein
PA14_56620,Y,GID5108,301,303,PA4354,,hypothetical protein
PA14_56620,Y,GID5108,301,303,PA4354,,hypothetical protein
PA14_56620,Y,GID5108,89,303,PA4354,,hypothetical protein
PA14_56640,Y,GID1705,14,1167,PA4355,,MFS transporter
PA14_56640,Y,GID1705,14,1167,PA4355,,MFS transporter
PA14_56640,Y,GID1705,661,1167,PA4355,,MFS transporter
PA14_56660,Y,GID1884,1008,1053,PA4356,,xenobiotic reductase
PA14_56660,Y,GID1884,410,1053,PA4356,,xenobiotic reductase
PA14_56680,Y,GID228,868,2301,PA4358,feoB,ferrous iron transport protein B
PA14_56700,Y,GID4535,375,474,PA4360,,hypothetical protein
PA14_56720,Y,GID2068,427,990,PA4361,,oxidoreductase
PA14_56730,Y,GID1843,23,1059,PA4362,,hypothetical protein
PA14_56730,Y,GID1843,653,1059,PA4362,,hypothetical protein
PA14_56750,Y,GID4786,78,402,PA4364,,hypothetical protein
PA14_56770,Y,GID3907,15,603,PA4365,,transporter
PA14_56770,Y,GID3907,377,603,PA4365,,transporter
PA14_56770,Y,GID3907,377,603,PA4365,,transporter
PA14_56790,Y,GID327,191,2064,PA4367,,diguanylate cyclase
PA14_56800,Y,GID2387,111,903,PA4368,,hypothetical protein
PA14_56810,Y,GID4053,67,573,PA4369,,lemA-like protein
PA14_56830,Y,GID1129,9,1341,PA4370,icmP,metalloproteinase outer membrane
PA14_56830,Y,GID1129,1017,1341,PA4370,icmP,metalloproteinase outer membrane
PA14_56830,Y,GID1129,1017,1341,PA4370,icmP,metalloproteinase outer membrane
PA14_56830,Y,GID1129,1017,1341,PA4370,icmP,metalloproteinase outer membrane
PA14_56840,Y,GID849,288,1422,PA4371,,hypothetical protein
PA14_56840,Y,GID849,288,1422,PA4371,,hypothetical protein
PA14_56840,Y,GID849,514,1422,PA4371,,hypothetical protein
PA14_56850,Y,GID1926,425,1065,PA4372,,lipoprotein
PA14_56870,Y,GID1722,266,1095,PA4373,,hypothetical protein
PA14_56870,Y,GID1722,266,1095,PA4373,,hypothetical protein
PA14_56880,Y,GID1840,249,1131,PA4374,,membrane fusion protein
PA14_56890,Y,GID76,184,3057,PA4375,,multidrug efflux protein
PA14_56900,Y,GID1411,184,1197,PA4376,pncB2,nicotinate phosphoribosyltransferase
PA14_56900,Y,GID1411,184,1197,PA4376,pncB2,nicotinate phosphoribosyltransferase
PA14_56920,Y,GID3304,31,705,PA4378,inaA,InaA protein
PA14_56930,Y,GID3401,43,684,PA4379,,hypothetical protein
PA14_56950,Y,GID3504,51,684,PA4381,,two-component response regulator
PA14_56960,Y,GID2971,88,795,PA4382,,hypothetical protein
PA14_56970,Y,GID5473,11,330,,,hypothetical protein
PA14_56980,Y,GID4851,62,384,PA4383,,camphor resistance protein CrcB
PA14_57040,Y,GID3161,234,735,PA4388,,hypothetical protein
PA14_57050,Y,GID3244,694,759,PA4389,fabG,3-ketoacyl-ACP reductase
PA14_57060,Y,GID1933,493,1008,PA4390,,hypothetical protein
PA14_57070,Y,GID1942,68,1002,PA4391,,hypothetical protein
PA14_57080,Y,GID4804,139,384,PA4392,,hypothetical protein
PA14_57100,Y,GID530,246,1785,PA4393,,permease
PA14_57100,Y,GID530,1532,1785,PA4393,,permease
PA14_57110,Y,GID2921,65,837,PA4394,,hypothetical protein
PA14_57140,Y,GID1841,386,1101,PA4396,,two-component response regulator
PA14_57160,Y,GID2434,235,912,PA4397,apbA,2-dehydropantoate 2-reductase
PA14_57170,Y,GID319,1906,2097,PA4398,,two-component sensor
PA14_57180,Y,GID3995,26,579,PA4399,,hypothetical protein
PA14_57190,Y,GID2209,11,948,PA4400,,hypothetical protein
PA14_57190,Y,GID2209,338,948,PA4400,,hypothetical protein
PA14_57200,Y,GID3637,402,636,PA4401,,glutathione S-transferase
PA14_57210,Y,GID1509,578,1218,PA4402,argJ,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase
PA14_57240,Y,GID2464,550,924,PA4404,,hypothetical protein
PA14_57260,Y,GID2560,13,912,PA4406,lpxC,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
PA14_57320,Y,GID2282,959,960,PA4410,ddl,D-alanine--D-alanine ligase
PA14_57320,Y,GID2282,673,960,PA4410,ddl,D-alanine--D-alanine ligase
PA14_57480,Y,GID514,469,1815,PA4423,,lipoprotein
PA14_57490,Y,GID4812,66,378,PA4424,,hypothetical protein
PA14_57510,Y,GID4048,572,579,PA4426,,secreted lipoprotein
PA14_57520,Y,GID4668,20,408,PA4427,sspB,ClpXP protease specificity-enhancing factor
PA14_57530,Y,GID3738,29,618,PA4428,sspA,stringent starvation protein A
PA14_57540,Y,GID2924,370,783,PA4429,,cytochrome c1
PA14_57560,Y,GID1340,1164,1212,PA4430,,cytochrome b
PA14_57560,Y,GID1340,214,1212,PA4430,,cytochrome b
PA14_57570,Y,GID3783,540,594,PA4431,,"cytochrome c reductase, iron-sulfur subun"
PA14_57600,Y,GID1916,385,1038,PA4434,,oxidoreductase
PA14_57610,Y,GID6663,302,1326,,,
PA14_57630,Y,GID2352,144,900,PA4436,,AraC family transcriptional regulator
PA14_57640,Y,GID2228,48,963,PA4437,,hypothetical protein
PA14_57640,Y,GID2228,154,963,PA4437,,hypothetical protein
PA14_57640,Y,GID2228,154,963,PA4437,,hypothetical protein
PA14_57650,Y,GID1758,568,1095,PA4438,,hypothetical protein
PA14_57680,Y,GID3697,232,630,PA4440,,hypothetical protein
PA14_57690,Y,GID4565,379,447,PA4441,,hypothetical protein
PA14_57710,Y,GID430,350,1902,PA4442,cysN,bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase
PA14_57710,Y,GID430,1144,1902,PA4442,cysN,bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase
PA14_57720,Y,GID2334,215,918,PA4443,cysD,sulfate adenylyltransferase subunit 2
PA14_57730,Y,GID1673,310,1104,PA4444,mltB1,murein hydrolase B
PA14_57740,Y,GID3110,547,759,PA4445,,hypothetical protein
PA14_57740,Y,GID3110,701,759,PA4445,,hypothetical protein
PA14_57740,Y,GID3110,548,759,PA4445,,hypothetical protein
PA14_57760,Y,GID1664,64,1170,PA4446,algW,AlgW protein
PA14_57770,Y,GID1908,43,1056,PA4447,hisC1,histidinol-phosphate aminotransferase
PA14_57770,Y,GID1908,332,1056,PA4447,hisC1,histidinol-phosphate aminotransferase
PA14_57780,Y,GID1241,664,1323,PA4448,hisD,histidinol dehydrogenase
PA14_57780,Y,GID1241,1234,1323,PA4448,hisD,histidinol dehydrogenase
PA14_57820,Y,GID5332,18,240,PA4451,,hypothetical protein
PA14_57840,Y,GID3706,242,648,PA4453,,hypothetical protein
PA14_57850,Y,GID4514,332,474,PA4454,,hypothetical protein
PA14_57850,Y,GID4514,231,474,PA4454,,hypothetical protein
PA14_57870,Y,GID3082,7,798,PA4455,,ABC transporter permease
PA14_57880,Y,GID2955,12,810,PA4456,,ABC transporter ATP-binding protein
PA14_57880,Y,GID2955,503,810,PA4456,,ABC transporter ATP-binding protein
PA14_57890,Y,GID2309,979,981,PA4457,,hypothetical protein
PA14_57900,Y,GID4183,538,540,PA4458,,hypothetical protein
PA14_57910,Y,GID3978,438,573,PA4459,,hypothetical protein
PA14_57910,Y,GID3978,438,573,PA4459,,hypothetical protein
PA14_57940,Y,GID829,495,1494,PA4462,rpoN,RNA polymerase factor sigma-54
PA14_57940,Y,GID829,495,1494,PA4462,rpoN,RNA polymerase factor sigma-54
PA14_57950,Y,GID5141,55,309,PA4463,,hypothetical protein
PA14_57970,Y,GID2704,262,861,PA4465,,hypothetical protein
PA14_57990,Y,GID2465,213,933,PA4467,,hypothetical protein
PA14_58000,Y,GID3652,103,612,PA4468,sodM,superoxide dismutase
PA14_58010,Y,GID4451,320,450,PA4469,,hypothetical protein
PA14_58030,Y,GID6669,523,1377,,fumC,fumarate hydratase
PA14_58040,Y,GID4630,140,396,PA4471,,hypothetical protein
PA14_58050,Y,GID1160,8,1350,PA4472,pmbA,PmbA protein
PA14_58050,Y,GID1160,209,1350,PA4472,pmbA,PmbA protein
PA14_58050,Y,GID1160,209,1350,PA4472,pmbA,PmbA protein
PA14_58060,Y,GID3810,292,603,PA4473,,hypothetical protein
PA14_58070,Y,GID927,121,1443,PA4474,,hypothetical protein
PA14_58080,Y,GID2787,407,849,PA4475,,hypothetical protein
PA14_58090,Y,GID26,128,3831,PA4476,,hypothetical protein
PA14_58100,Y,GID923,121,1458,PA4477,cafA,cytoplasmic axial filament protein
PA14_58110,Y,GID3915,292,606,PA4478,,Maf-like protein
PA14_58180,Y,GID872,76,1455,PA4483,gatA,aspartyl/glutamyl-tRNA amidotransferase subunit A
PA14_58180,Y,GID872,1453,1455,PA4483,gatA,aspartyl/glutamyl-tRNA amidotransferase subunit A
PA14_58220,Y,GID4792,305,387,PA4486,,hypothetical protein
PA14_58230,Y,GID2962,784,792,PA4487,,hypothetical protein
PA14_58240,Y,GID598,1058,1650,PA4488,,hypothetical protein
PA14_58250,Y,GID11,250,4551,PA4489,,hypothetical protein
PA14_58260,Y,GID3610,614,639,PA4490,,hypothetical protein
PA14_58270,Y,GID519,1720,1770,PA4491,,hypothetical protein
PA14_58270,Y,GID519,391,1770,PA4491,,hypothetical protein
PA14_58270,Y,GID519,391,1770,PA4491,,hypothetical protein
PA14_58290,Y,GID2779,6,810,PA4492,,hypothetical protein
PA14_58300,Y,GID4082,328,561,PA4493,,two-component response regulator
PA14_58320,Y,GID1308,1204,1269,PA4494,,two-component sensor
PA14_58320,Y,GID1308,320,1269,PA4494,,two-component sensor
PA14_58330,Y,GID3496,82,711,PA4495,,hypothetical protein
PA14_58350,Y,GID605,141,1614,PA4496,,ABC transporter substrate-binding protein
PA14_58350,Y,GID605,1613,1614,PA4496,,ABC transporter substrate-binding protein
PA14_58360,Y,GID637,38,1599,PA4497,,ABC transporter substrate-binding protein
PA14_58360,Y,GID637,175,1599,PA4497,,ABC transporter substrate-binding protein
PA14_58380,Y,GID4028,247,564,PA4499,,transcriptional regulator
PA14_58390,Y,GID619,263,1602,PA4500,,ABC transporter substrate-binding protein
PA14_58410,Y,GID837,11,1455,PA4501,,porin
PA14_58410,Y,GID837,1367,1455,PA4501,,porin
PA14_58420,Y,GID636,1552,1602,PA4502,,dipeptide ABC transporter substrate-binding protein
PA14_58420,Y,GID636,131,1602,PA4502,,dipeptide ABC transporter substrate-binding protein
PA14_58440,Y,GID2335,6,1011,PA4503,,ABC transporter permease
PA14_58440,Y,GID2335,197,1011,PA4503,,ABC transporter permease
PA14_58450,Y,GID2601,166,912,PA4504,dppC,ABC transporter permease
PA14_58470,Y,GID2224,313,975,PA4505,dppD,ABC transporter ATP-binding protein
PA14_58490,Y,GID2189,746,972,PA4506,dppF,dipeptide transporter ATP-binding subunit
PA14_58490,Y,GID2189,301,972,PA4506,dppF,dipeptide transporter ATP-binding subunit
PA14_58500,Y,GID3823,503,633,PA4507,,hypothetical protein
PA14_58530,Y,GID3480,290,678,PA4510,,hypothetical protein
PA14_58540,Y,GID3156,22,756,PA4511,,hypothetical protein
PA14_58550,Y,GID2353,43,900,PA4512,lpxO1,lipopolysaccharide biosynthetic protein LpxO1
PA14_58550,Y,GID2353,132,900,PA4512,lpxO1,lipopolysaccharide biosynthetic protein LpxO1
PA14_58560,Y,GID142,267,2553,PA4513,,oxidoreductase
PA14_58570,Y,GID214,108,2262,PA4514,,outer membrane ferric siderophore receptor
PA14_58570,Y,GID214,145,2262,PA4514,,outer membrane ferric siderophore receptor
PA14_58580,Y,GID3429,12,681,PA4515,,hydroxylase
PA14_58600,Y,GID2946,240,816,PA4516,,hypothetical protein
PA14_58600,Y,GID2946,347,816,PA4516,,hypothetical protein
PA14_58610,Y,GID461,277,1803,PA4517,,hypothetical protein
PA14_58620,Y,GID4579,64,426,PA4518,,hypothetical protein
PA14_58630,Y,GID1583,23,1164,PA4519,,ornithine decarboxylase
PA14_58630,Y,GID1583,695,1164,PA4519,,ornithine decarboxylase
PA14_58650,Y,GID438,11,2022,PA4520,,chemotaxis transducer
PA14_58650,Y,GID438,477,2022,PA4520,,chemotaxis transducer
PA14_58660,Y,GID2891,255,837,PA4521,,hypothetical protein
PA14_58670,Y,GID3844,112,567,PA4522,ampD,N-acetyl-anhydromuranmyl-L-alanine amidase
PA14_58690,Y,GID269,344,2256,PA4523,,hypothetical protein
PA14_58690,Y,GID269,2092,2256,PA4523,,hypothetical protein
PA14_58700,Y,GID2871,446,849,PA4524,nadC,nicotinate-nucleotide pyrophosphorylase
PA14_58750,Y,GID691,27,1704,PA4526,pilB,type 4 fimbrial biogenesis protein PilB
PA14_58750,Y,GID691,124,1704,PA4526,pilB,type 4 fimbrial biogenesis protein PilB
PA14_58750,Y,GID691,124,1704,PA4526,pilB,type 4 fimbrial biogenesis protein PilB
PA14_58760,Y,GID2229,34,1122,,pilC,type 4 fimbrial biogenesis protein pilC
PA14_58770,Y,GID2579,187,873,PA4528,pilD,type 4 prepilin peptidase PilD
PA14_58810,Y,GID3396,55,690,PA4532,,hypothetical protein
PA14_58820,Y,GID4516,304,471,PA4533,,hypothetical protein
PA14_58830,Y,GID4623,397,426,PA4534,,hypothetical protein
PA14_58840,Y,GID3677,17,630,PA4535,,hypothetical protein
PA14_58850,Y,GID4515,444,450,PA4536,,hypothetical protein
PA14_58850,Y,GID4515,444,450,PA4536,,hypothetical protein
PA14_58870,Y,GID1203,194,1308,PA4538,ndh,NADH dehydrogenase
PA14_58880,Y,GID1780,70,1092,PA4539,,ATPase
PA14_58890,Y,GID631,1162,1638,PA4540,,hemolysin activation/secretion protein
PA14_58900,Y,GID19,14,4254,PA4541,,large exoprotein
PA14_58910,Y,GID3981,26,867,,RL115,chromosome partitioning-like protein
PA14_58910,Y,GID3981,99,867,,RL115,chromosome partitioning-like protein
PA14_58920,Y,GID3535,68,681,,RL114,hypothetical protein
PA14_58930,Y,GID4444,330,498,,RL113,hypothetical protein
PA14_58950,Y,GID3368,298,687,,RL112,hypothetical protein
PA14_58970,Y,GID3269,32,708,,RL110,hypothetical protein
PA14_58990,Y,GID2583,584,1347,,RL109,DNA helicase
PA14_59000,Y,GID4176,448,528,,RL108,hypothetical protein
PA14_59010,Y,GID5252,19,258,,RL107,hypothetical protein
PA14_59050,Y,GID2011,558,1017,PA3849,,nucleoid-associated protein NdpA
PA14_59060,Y,GID5324,27,255,,,hypothetical protein
PA14_59070,Y,GID524,1411,1740,,,hypothetical protein
PA14_59070,Y,GID524,6,1740,,,hypothetical protein
PA14_59070,Y,GID524,266,1740,,,hypothetical protein
PA14_59090,Y,GID3198,167,768,,,hypothetical protein
PA14_59100,Y,GID1085,69,1326,,,hypothetical protein
PA14_59100,Y,GID1085,69,1326,,,hypothetical protein
PA14_59100,Y,GID1085,284,1326,,,hypothetical protein
PA14_59120,Y,GID5323,94,240,,,hypothetical protein
PA14_59130,Y,GID3296,67,729,,,hypothetical protein
PA14_59140,Y,GID4171,38,534,,,hypothetical protein
PA14_59150,Y,GID4323,469,471,,ssb,single-stranded DNA-binding protein
PA14_59160,Y,GID5304,173,246,,,hypothetical protein
PA14_59170,Y,GID5289,216,234,,,hypothetical protein
PA14_59180,Y,GID393,631,1926,,topA,topoisomerase I - like protein
PA14_59190,Y,GID4370,97,471,,,hypothetical protein
PA14_59200,Y,GID371,341,1890,,,hypothetical protein
PA14_59210,Y,GID379,63,1974,,,DNA helicase
PA14_59210,Y,GID379,226,1974,,,DNA helicase
PA14_59220,Y,GID842,653,1497,PA0985,,pyocin S5
PA14_59240,Y,GID1657,243,1125,,pilL2,type IV B pilus protein
PA14_59240,Y,GID1657,243,1125,,pilL2,type IV B pilus protein
PA14_59250,Y,GID675,49,1638,,pilN2,Type IV B pilus protein
PA14_59250,Y,GID675,1588,1638,,pilN2,Type IV B pilus protein
PA14_59270,Y,GID1178,113,1326,,pilO2,type IV b pilus protein
PA14_59280,Y,GID4210,533,534,,pilP2,type IV B pilus protein
PA14_59290,Y,GID667,84,1581,,pilQ2,type IV B pilus protein
PA14_59310,Y,GID1871,37,1080,,pilR2,type IV B pilus protein
PA14_59310,Y,GID1871,542,1080,,pilR2,type IV B pilus protein
PA14_59310,Y,GID1871,542,1080,,pilR2,type IV B pilus protein
PA14_59320,Y,GID4278,442,531,,pilS2,type IV B pilus protein
PA14_59320,Y,GID4278,10,531,,pilS2,type IV B pilus protein
PA14_59350,Y,GID1070,103,1329,,pilV2,Type IV B pilus protein
PA14_59360,Y,GID4650,59,438,,pilM2,type IV B pilus protein
PA14_59370,Y,GID3548,609,645,,,hypothetical protein
PA14_59380,Y,GID4014,173,567,,,hypothetical protein
PA14_59390,Y,GID6691,48,135,,,hypothetical protein
PA14_59400,Y,GID4098,148,540,,,hypothetical protein
PA14_59410,Y,GID5195,158,267,,,hypothetical protein
PA14_59410,Y,GID5195,35,267,,,hypothetical protein
PA14_59430,Y,GID5333,99,237,,,hypothetical protein
PA14_59440,Y,GID3225,183,708,,,hypothetical protein
PA14_59470,Y,GID4956,295,351,,,hypothetical protein
PA14_59480,Y,GID3420,182,636,,,hypothetical protein
PA14_59490,Y,GID5225,13,276,,,hypothetical protein
PA14_59490,Y,GID5225,208,276,,,hypothetical protein
PA14_59500,Y,GID4806,275,363,,,hypothetical protein
PA14_59520,Y,GID3722,50,606,,,hypothetical protein
PA14_59530,Y,GID834,898,1452,,,hypothetical protein
PA14_59540,Y,GID232,125,2250,,,hypothetical protein
PA14_59550,Y,GID1385,22,1227,,,hypothetical protein
PA14_59560,Y,GID5263,8,267,,,transposase
PA14_59570,Y,GID4970,118,336,,,transposase
PA14_59580,Y,GID704,436,1536,,,transposase
PA14_59590,Y,GID4899,158,360,,,hypothetical protein
PA14_59600,Y,GID5325,175,246,,,hypothetical protein
PA14_59610,Y,GID3456,129,675,,,hypothetical protein
PA14_59620,Y,GID3572,59,666,,,hypothetical protein
PA14_59630,Y,GID1997,12,1032,,,hypothetical protein
PA14_59630,Y,GID1997,203,1032,,,hypothetical protein
PA14_59630,Y,GID1997,203,1032,,,hypothetical protein
PA14_59640,Y,GID3540,509,690,,,hypothetical protein
PA14_59660,Y,GID3936,281,582,,,hypothetical protein
PA14_59670,Y,GID4312,113,501,,,hypothetical protein
PA14_59680,Y,GID5313,6,258,,,hypothetical protein
PA14_59680,Y,GID5313,67,258,,,hypothetical protein
PA14_59680,Y,GID5313,67,258,,,hypothetical protein
PA14_59690,Y,GID231,330,2235,,,hypothetical protein
PA14_59700,Y,GID3199,145,747,,,hypothetical protein
PA14_59710,Y,GID4163,457,549,,cupD1,fimbrial protein
PA14_59720,Y,GID3224,297,747,,cupD2,pili assembly chaperone
PA14_59750,Y,GID1058,70,1347,,cupD4,fimbrial subunit
PA14_59760,Y,GID3384,164,717,,cupD5,pili assembly chaperone
PA14_59770,Y,GID3475,66,696,,rcsB,two component response regulator
PA14_59780,Y,GID49,127,3255,,rcsC,kinase sensor protein
PA14_59780,Y,GID49,328,3255,,rcsC,kinase sensor protein
PA14_59790,Y,GID1458,58,1200,,pvrR,two component response regulator
PA14_59790,Y,GID1458,102,1200,,pvrR,two component response regulator
PA14_59800,Y,GID99,842,2796,,pvrS,kinase sensor protein
PA14_59800,Y,GID99,21,2796,,pvrS,kinase sensor protein
PA14_59820,Y,GID3623,191,651,,,hypothetical protein
PA14_59830,Y,GID777,136,1482,,,helicase
PA14_59840,Y,GID2287,200,1110,,,hypothetical protein
PA14_59850,Y,GID5076,81,306,,,hypothetical protein
PA14_59860,Y,GID4908,320,360,,,type III effector Hop protein
PA14_59870,Y,GID6698,128,240,,,hypothetical protein
PA14_59880,Y,GID4958,229,357,,,hypothetical protein
PA14_59890,Y,GID4795,222,387,,,hypothetical protein
PA14_59900,Y,GID3412,215,660,,,hypothetical protein
PA14_59910,Y,GID2673,506,885,,,hypothetical protein
PA14_59920,Y,GID799,188,1506,,,hypothetical protein
PA14_59930,Y,GID4479,326,444,,,hypothetical protein
PA14_59930,Y,GID4479,326,444,,,hypothetical protein
PA14_59930,Y,GID4479,326,444,,,hypothetical protein
PA14_59940,Y,GID68,436,2943,,,hypothetical protein
PA14_59950,Y,GID5242,160,285,,,hypothetical protein
PA14_59960,Y,GID3526,489,660,,,protein-disulfide isomerase
PA14_59970,Y,GID5412,26,219,,,hypothetical protein
PA14_59980,Y,GID4664,428,432,,,hypothetical protein
PA14_59990,Y,GID2204,127,939,,,hypothetical protein
PA14_60000,Y,GID1104,30,1383,,,hypothetical protein
PA14_60010,Y,GID5019,10,342,,,hypothetical protein
PA14_60020,Y,GID710,32,1512,,,hypothetical protein
PA14_60030,Y,GID4980,95,345,,,hypothetical protein
PA14_60050,Y,GID4957,10,351,,parE,plasmid stablization protein
PA14_60050,Y,GID4957,208,351,,parE,plasmid stablization protein
PA14_60060,Y,GID5067,51,303,,,hypothetical protein
PA14_60070,Y,GID177,131,2424,,,hypothetical protein
PA14_60080,Y,GID394,63,1932,,,hypothetical protein
PA14_60100,Y,GID4070,103,540,,dtd,deoxycytidine triphosphate deaminase
PA14_60110,Y,GID3379,64,711,,,hypothetical protein
PA14_60130,Y,GID383,186,1920,,,hypothetical protein
PA14_60140,Y,GID6699,70,921,,xerD,xerD-like integrase
PA14_60190,Y,GID160,2429,2565,PA4542,clpB,clpB protein
PA14_60190,Y,GID160,964,2565,PA4542,clpB,clpB protein
PA14_60200,Y,GID3230,539,729,PA4543,,hypothetical protein
PA14_60210,Y,GID2230,358,963,PA4544,rluD,pseudouridine synthase
PA14_60230,Y,GID1961,1001,1026,PA4545,comL,competence protein ComL
PA14_60230,Y,GID1961,880,1026,PA4545,comL,competence protein ComL
PA14_60250,Y,GID695,175,1593,PA4546,pilS,two-component sensor PilS
PA14_60260,Y,GID1195,202,1338,PA4547,pilR,two-component response regulator PilR
PA14_60270,Y,GID1781,12,1095,PA4548,,glycine/D-amino acid oxidases
PA14_60280,Y,GID5422,71,489,,fimU,type 4 fimbrial biogenesis protein FimU
PA14_60290,Y,GID4752,51,828,,pilW,type 4 fimbrial biogenesis protein PilW
PA14_60300,Y,GID4945,10,600,,pilX,type 4 fimbrial biogenesis protein PilX
PA14_60310,Y,GID409,83,3477,,pilY1,type 4 fimbrial biogenesis protein PilY1
PA14_60320,Y,GID5476,47,426,,pilE,type 4 fimbrial biogenesis protein PilE
PA14_60410,Y,GID4475,140,465,PA4564,,hypothetical protein
PA14_60420,Y,GID1801,1004,1119,PA4565,proB,gamma-glutamyl kinase
PA14_60460,Y,GID5097,310,312,PA4568,rplU,50S ribosomal protein L21
PA14_60490,Y,GID294,37,2028,PA4571,,cytochrome c
PA14_60490,Y,GID294,344,2028,PA4571,,cytochrome c
PA14_60490,Y,GID294,344,2028,PA4571,,cytochrome c
PA14_60500,Y,GID3835,260,618,PA4572,fklB,peptidyl-prolyl cis-trans isomerase FklB
PA14_60520,Y,GID5135,42,306,PA4573,,hypothetical protein
PA14_60530,Y,GID4416,58,489,PA4574,,hypothetical protein
PA14_60540,Y,GID4919,226,342,PA4575,,hypothetical protein
PA14_60550,Y,GID179,186,2454,PA4576,,ATP-dependent protease
PA14_60570,Y,GID4317,314,489,PA4578,,hypothetical protein
PA14_60580,Y,GID405,509,1857,PA4579,,hypothetical protein
PA14_60590,Y,GID4054,12,555,PA4580,,hypothetical protein
PA14_60600,Y,GID679,339,1596,PA4581,rtcR,transcriptional regulator RtcR
PA14_60600,Y,GID679,175,1596,PA4581,rtcR,transcriptional regulator RtcR
PA14_60630,Y,GID1792,22,1146,PA4582,,hypothetical protein
PA14_60650,Y,GID1414,15,1215,PA4583,,hypothetical protein
PA14_60650,Y,GID1414,190,1215,PA4583,,hypothetical protein
PA14_60650,Y,GID1414,190,1215,PA4583,,hypothetical protein
PA14_60660,Y,GID2872,225,813,PA4584,,nucleotidyltransferase
PA14_60660,Y,GID2872,155,813,PA4584,,nucleotidyltransferase
PA14_60690,Y,GID4834,119,378,PA4586,,lipoprotein
